method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,100,233,1,1.0,1.3467594774550005,1669.1765170667811,0.09506796,2.4175918,0.6295378009682953,1.0052722,7,0.2662664,423.25,SwinV2-B,ncm_12,0.1293561724748966,0.6919945725915875,0.7283911117654235,0.4897045994156795,ncm_12,SwinV2-B,Sigma100
HDBSCAN,100,34,1,1.0,1.330037594917044,1476.8961925187075,0.467764,1.0685463,0.6410351482893426,0.11250915,5,0.40614668,203.16666666666663,SwinV2-B,ncm_8,0.1501230516817063,0.8204633204633205,0.727289593275335,0.6581666966215706,ncm_8,SwinV2-B,Sigma100
HDBSCAN,100,610,1,1.0,1.6455023023312825,1358.653650640694,0.013638691,2.583045,0.6643740507478398,0.90235984,1,0.21796696,2160.0,SwinV2-B,ncm_6,0.0,0.5520833333333334,0.6557703122184948,0.4905853435718126,ncm_6,SwinV2-B,Sigma100
HDBSCAN,100,89,1,1.0,1.1637504613183227,1725.4593013417602,0.18309394,0.95072544,0.6471439545793406,0.1040373,13,0.42009425,202.92857142857144,SwinV2-B,ncm_1,0.1622668074621611,0.484453781512605,0.5766707962765559,0.2676160447577783,ncm_1,SwinV2-B,Sigma100
HDBSCAN,100,233,1,1.0,1.4345013590978513,1026.7456137141455,0.21280482,1.4931835,0.7400526942995252,0.27898842,7,0.231976,346.125,SwinV2-B,ncm_7,0.0447815095702419,0.6839319470699433,0.7036716265153787,0.5733359877568236,ncm_7,SwinV2-B,Sigma100
HDBSCAN,100,144,1,1.0,0.6841908013931267,3460.71261858594,0.044058144,2.0563045,0.7301463300045208,0.46770358,3,0.39224604,634.25,SwinV2-B,ncm_9,0.0043358297201419,0.4568487727632621,0.1946703996727194,-0.0243600627221917,ncm_9,SwinV2-B,Sigma100
HDBSCAN,100,13,1,1.0,1.6279257374925653,1710.5162443435056,0.1977727,1.5525565,0.6515217178116058,0.25188997,8,0.40684444,249.88888888888889,SwinV2-B,ncm_rmv_1,0.1049355269008448,0.5742672627918529,0.6229048937763708,0.3739120706006201,ncm_rmv_1,SwinV2-B,Sigma100
HDBSCAN,100,144,1,1.0,1.5718965327351595,2309.522477690084,0.19147114,2.2600439,0.8207258428779932,0.4826327,7,0.22674598,409.125,SwinV2-B,ncm_11,0.0363580812710051,0.6547241597970831,0.6077175604225739,0.5319340490366353,ncm_11,SwinV2-B,Sigma100
HDBSCAN,100,13,1,1.0,0.9746991413669536,2045.204236728865,0.062420726,0.77802956,0.6903512051696864,0.071423255,10,0.49067792,162.36363636363637,SwinV2-B,ncm_10,0.1220604703247481,0.548469387755102,0.6888898042202747,0.5178540117847495,ncm_10,SwinV2-B,Sigma100
HDBSCAN,100,610,1,1.0,0.9374232230892672,5469.270995521511,0.4236114,4.0036073,0.8034861278057175,1.3586615,3,0.3718744,1065.5,SwinV2-B,ncm_2,0.021116846550915,0.8183125599232982,0.7113533157225135,0.6066868935181283,ncm_2,SwinV2-B,Sigma100
HDBSCAN,100,610,1,1.0,0.9525949645701371,2155.385529255505,0.010665462,3.278356,0.5945401089288694,1.4074733,2,0.3126315,1124.0,SwinV2-B,ncm_5,0.1052787663107948,0.7865429234338747,0.7711101047614296,0.6809538826136222,ncm_5,SwinV2-B,Sigma100
HDBSCAN,100,89,1,1.0,0.9859547720097264,3426.665831379976,0.071047,1.5090997,0.65955293421642,0.26035553,6,0.5525285,312.85714285714283,SwinV2-B,ncm_4,0.0844748858447488,0.5386533665835411,0.5639476737814099,0.3707570311050274,ncm_4,SwinV2-B,Sigma100
HDBSCAN,100,144,1,1.0,1.547292009285032,1564.1370596557144,0.40281984,1.6782789,0.7423552626533226,0.29699066,9,0.40786976,238.3,SwinV2-B,ncm_3,0.1376416281997482,0.613625304136253,0.72732965027651,0.5511493284627439,ncm_3,SwinV2-B,Sigma100
HDBSCAN,100,987,1,1.0,1.4349822597029158,2073.347817180384,0.01661222,4.7928057,0.6642422974468346,2.440587,1,0.28805318,2968.0,SwinV2-B,ncm_rmv_2,0.0,0.5283018867924528,0.4486734084378264,0.2903592508892632,ncm_rmv_2,SwinV2-B,Sigma100
HDBSCAN,100,13,1,1.0,1.418352673280713,1352.028897271629,0.17111246,1.417127,0.6264353830074589,0.22814591,25,0.3101633,195.8846153846154,SwinV2-B,ncm_rmv_4,0.1877086196740625,0.4725646603819192,0.6983015629222167,0.3720192623396536,ncm_rmv_4,SwinV2-B,Sigma100
HDBSCAN,100,34,1,1.0,1.384005975894919,1619.631587543822,0.21256234,0.79527783,0.6438978176254962,0.073973864,17,0.36880046,164.61111111111111,SwinV2-B,ncm_rmv_3,0.2004724940938238,0.550443224989447,0.7244851407958136,0.4935260637531136,ncm_rmv_3,SwinV2-B,Sigma100
