method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,0,233,1,0.5804785601375578,1.6295636528176234,1225.7258612525077,6.1064167,28.164389,0.3127474456591127,117.370445,138,0.25735313,24.359712230215827,CendoFM,ncm_12,0.1272888363851152,0.4785109983079526,0.1218451861861952,-0.0486764326715238,ncm_12,CendoFM,Sigma0
HDBSCAN,0,55,1,0.7638888888888888,1.272096955117447,726.355805390908,8.406003,27.990877,0.3424234376590543,91.33368,11,0.44480914,101.58333333333331,CendoFM,ncm_8,0.0049220672682526,0.7477328936521023,0.6404386616881965,0.4508063309219882,ncm_8,CendoFM,Sigma0
HDBSCAN,0,987,1,0.333762723150585,1.516716112086016,1540.3915843403893,4.4266467,36.093662,0.0207068055294454,123.13606,263,0.19623685,16.363636363636363,CendoFM,ncm_6,0.4782407407407407,0.7444543034605147,0.377467360408973,0.3704174698340778,ncm_6,CendoFM,Sigma0
HDBSCAN,0,89,1,0.6769213593672054,1.3286132438331455,426.2702973495027,4.533232,16.652882,0.1197523999476791,23.732513,97,0.23286293,28.989795918367346,CendoFM,ncm_1,0.2770151355156635,0.440603700097371,0.415362290690886,0.1478838501988654,ncm_1,CendoFM,Sigma0
HDBSCAN,0,144,1,0.2149693586312397,1.881616391338492,491.4957156535186,3.6396031,28.038193,0.0321633727605656,71.288574,176,0.07828759,15.64406779661017,CendoFM,ncm_7,0.5139039364391478,0.5170876671619614,0.1704865019185424,-0.0197442412830024,ncm_7,CendoFM,Sigma0
HDBSCAN,0,55,1,0.1875838264299802,1.702701995387918,627.5590689219457,5.540052,32.14656,0.122577769873158,95.7751,111,0.30374056,22.651785714285715,CendoFM,ncm_9,0.1415057154119038,1.0,1.0,1.0,ncm_9,CendoFM,Sigma0
HDBSCAN,0,144,1,0.4588333838891662,1.3423828181438686,1087.4852729015788,6.8048906,29.024517,0.2337474020768417,80.3632,183,0.34026736,12.222826086956522,CendoFM,ncm_rmv_1,0.1840818141396176,0.6741144414168937,0.6822656281042919,0.5583914703542178,ncm_rmv_1,CendoFM,Sigma0
HDBSCAN,0,377,1,0.5294761382813995,1.9620699517053832,970.0129329381964,4.74133,33.028957,0.0239432410013014,134.22159,277,0.21022235,11.773381294964029,CendoFM,ncm_11,0.28017109685304,0.5398981324278438,0.3396132110048263,0.2616989802672003,ncm_11,CendoFM,Sigma0
HDBSCAN,0,144,1,0.5195414996308941,1.781499718168674,348.335439597745,4.4368634,29.414927,0.0230526966562634,65.17319,144,0.11083774,12.317241379310344,CendoFM,ncm_10,0.4720044792833147,0.5991516436903499,0.2893184236062369,0.2922013497962332,ncm_10,CendoFM,Sigma0
HDBSCAN,0,377,1,0.5581415774184602,1.4574965199746563,2904.965595996336,6.4466915,36.60581,0.1275336344309219,105.10803,347,0.4587953,12.24712643678161,CendoFM,ncm_2,0.201548568747067,0.5994710549515133,0.3638321720309025,0.3089562186970014,ncm_2,CendoFM,Sigma0
HDBSCAN,0,233,1,0.3442020792814722,1.8995691348890933,793.4112639527691,5.164397,33.035107,0.0330297176147838,107.39394,153,0.21226178,21.89610389610389,CendoFM,ncm_5,0.2123368920521945,0.9484186746987951,0.8643081166869508,0.8725164271548826,ncm_5,CendoFM,Sigma0
HDBSCAN,0,233,1,0.823898243447815,0.5413923739530109,2465.7417436573337,9.880587,39.853493,0.2217049739028332,133.5357,5,0.4681002,365.0,CendoFM,ncm_4,0.0004566210045662,0.8414801279122888,0.7196123608236268,0.7547728364369438,ncm_4,CendoFM,Sigma0
HDBSCAN,0,233,1,0.3688316892600253,1.8222698616462212,982.2677150123552,5.1043816,34.25106,0.0615148251746929,132.77133,123,0.27915505,19.217741935483872,CendoFM,ncm_3,0.1489718841796055,0.7495069033530573,0.6693561802698044,0.5986934731880327,ncm_3,CendoFM,Sigma0
HDBSCAN,0,233,1,0.255622339463061,1.5115437840110617,1156.5391702975296,3.9600832,28.711048,0.0459735641435082,74.40373,433,0.195795,13.67741935483871,CendoFM,ncm_rmv_2,0.3766846361185983,0.7154054054054054,0.7288124828832985,0.5702824771780727,ncm_rmv_2,CendoFM,Sigma0
HDBSCAN,0,377,1,0.1923193548497372,2.0162945909533416,1313.8192480328776,4.873136,36.754555,0.2317648344845402,220.28055,367,0.17265101,13.839673913043478,CendoFM,ncm_rmv_4,0.2438641272334577,0.4178135549207998,0.1239387620807307,0.0690802134451887,ncm_rmv_4,CendoFM,Sigma0
HDBSCAN,0,144,1,0.4257906463130863,1.6934105689350052,442.5516245472868,4.4944286,24.85466,0.1065708195293763,51.04683,274,0.04605128,10.774545454545455,CendoFM,ncm_rmv_3,0.4252446844414445,0.6030534351145038,0.6373012115179335,0.437518782330069,ncm_rmv_3,CendoFM,Sigma0
