method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,10,233,1,1.0,1.491050693765858,690.5698418847984,0.27056748,1.9452499,0.6452665341224291,0.5709269,11,0.26884595,282.1666666666667,ResNet-50,ncm_12,0.1125221500295333,0.535108153078203,0.6259616173586073,0.3298477592631488,ncm_12,ResNet-50,Sigma10
HDBSCAN,10,233,1,1.0,1.459854124848875,367.70724317421787,0.06988732,1.7281995,0.5890764634814287,0.5528563,2,0.2773604,406.3333333333333,ResNet-50,ncm_8,0.1238720262510254,0.7106741573033708,0.3862876415631366,0.2887680611041396,ncm_8,ResNet-50,Sigma10
HDBSCAN,10,55,1,1.0,1.5710955716362431,535.0775301592769,0.13394421,1.1233109,0.6868841124554268,0.21116167,42,0.25106427,100.46511627906976,ResNet-50,ncm_6,0.0518518518518518,0.323486328125,0.6036080725150772,0.2619316904407362,ncm_6,ResNet-50,Sigma10
HDBSCAN,10,21,1,1.0,1.261005945088744,593.0737664623347,0.1884113,0.92319304,0.6947747112358813,0.12849951,41,0.45526326,67.64285714285714,ResNet-50,ncm_1,0.0619500175994368,0.2401500938086304,0.4440265561288751,0.1237698165778247,ncm_1,ResNet-50,Sigma10
HDBSCAN,10,21,1,1.0,1.3619232259929253,279.70057748121195,0.1542996,0.873524,0.692598625557871,0.1213291,62,0.3255549,43.95238095238095,ResNet-50,ncm_7,0.0924521487901769,0.2491046557898925,0.4164316955337199,0.098396423265173,ncm_7,ResNet-50,Sigma10
HDBSCAN,10,610,1,1.0,1.9527632733813949,570.4099441209069,0.075363256,2.2119417,0.6703005211771002,0.7187427,1,0.1771025,1268.5,ResNet-50,ncm_9,0.0,0.8344501379582183,0.4266746115266231,0.4308631335675649,ncm_9,ResNet-50,Sigma10
HDBSCAN,10,610,1,1.0,1.82826671044819,528.0545341514795,0.080842525,2.358688,0.6712077954770734,0.9398993,1,0.22007485,1124.5,ResNet-50,ncm_rmv_1,0.0,0.5504668741662961,0.5754750467512606,0.3806056802379872,ncm_rmv_1,ResNet-50,Sigma10
HDBSCAN,10,34,1,1.0,1.3643470527636503,553.7235043681458,0.1370217,0.9831444,0.6947904807027395,0.15217301,49,0.33404642,65.46,ResNet-50,ncm_11,0.0745493431102963,0.2056784417299438,0.4793041622511412,0.1378499955260398,ncm_11,ResNet-50,Sigma10
HDBSCAN,10,55,1,1.0,1.5390430060274345,474.2115005744196,0.17863004,1.1459969,0.7182863489756067,0.22754812,22,0.3603951,77.65217391304348,ResNet-50,ncm_10,0.0414333706606943,0.3568925233644859,0.6014464674504924,0.3153960844849761,ncm_10,ResNet-50,Sigma10
HDBSCAN,10,89,1,1.0,1.484398910773127,1114.8539975965737,0.13488367,1.3758575,0.7450489767722094,0.30149597,20,0.45842445,202.95238095238096,ResNet-50,ncm_2,0.0321445330830596,0.6378181818181818,0.7220503483903712,0.6302094883882816,ncm_2,ResNet-50,Sigma10
HDBSCAN,10,89,1,1.0,1.560423576946428,635.1470952217294,0.16788606,1.3740453,0.7183023434234824,0.29334384,27,0.30344388,120.42857142857144,ResNet-50,ncm_5,0.0403321470937129,0.3056242274412855,0.5733841844768607,0.2644710179164107,ncm_5,ResNet-50,Sigma10
HDBSCAN,10,144,1,1.0,1.377729792516441,736.7182722777188,0.09915632,1.7203408,0.6886659526924845,0.4713416,8,0.31375313,243.33333333333331,ResNet-50,ncm_4,0.0077625570776255,0.5296824666359871,0.6584742150610373,0.4409627349252083,ncm_4,ResNet-50,Sigma10
HDBSCAN,10,144,1,1.0,1.4543261457003716,419.2370364576794,0.18713737,1.6757759,0.5965156864896276,0.46625894,9,0.23376434,238.3,ResNet-50,ncm_3,0.1439362148552244,0.515686274509804,0.7177999815965559,0.5005873977896472,ncm_3,ResNet-50,Sigma10
HDBSCAN,10,987,1,1.0,2.014386403786059,1366.2325295286607,0.08239954,2.9859436,0.6715556378471951,1.1788399,1,0.17530231,2968.0,ResNet-50,ncm_rmv_2,0.0,0.5283018867924528,0.5234651803456103,0.3871426142302001,ncm_rmv_2,ResNet-50,Sigma10
HDBSCAN,10,89,1,1.0,1.5128946294942165,653.0416646226078,0.14438002,1.5624566,0.7257724128431706,0.3613995,34,0.2785458,145.5142857142857,ResNet-50,ncm_rmv_4,0.022776359709405,0.4028531243721117,0.6716953850853399,0.3026216748577052,ncm_rmv_4,ResNet-50,Sigma10
HDBSCAN,10,144,1,1.0,1.7495077800420609,546.0481460702803,0.28354666,1.6393535,0.7522087562947761,0.46097046,12,0.23717687,227.92307692307693,ResNet-50,ncm_rmv_3,0.0374620317246034,0.5771388499298737,0.665776500998686,0.4484739557891616,ncm_rmv_3,ResNet-50,Sigma10
