method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,25,55,1,1.0,1.2003884567278014,793.4104608608295,0.10399498,0.62633497,0.6591057034568506,0.057260204,31,0.3864516,105.8125,ResNet-50,ncm_12,0.1317188422917897,0.2523809523809524,0.4803299017403923,0.1504989506472284,ncm_12,ResNet-50,Sigma25
HDBSCAN,25,233,1,1.0,0.8936812053417541,768.8056350984192,0.014293519,0.8574357,0.573595174439141,0.12769687,2,0.45087618,406.3333333333333,ResNet-50,ncm_8,0.1394585726004922,0.7836034318398475,0.4654351176025126,0.4203132875047355,ncm_8,ResNet-50,Sigma25
HDBSCAN,25,55,1,1.0,1.2863174527530072,823.1785703958105,0.07567531,0.57599545,0.6831741242682516,0.049529172,34,0.35619968,123.42857142857144,ResNet-50,ncm_6,0.0861111111111111,0.3931104356636271,0.6423960433291284,0.3495520013153763,ncm_6,ResNet-50,Sigma25
HDBSCAN,25,34,1,1.0,1.2250260562148492,670.4902318697783,0.06787947,0.52110904,0.6344626462204754,0.043743942,27,0.42413723,101.46428571428572,ResNet-50,ncm_1,0.1038366772263287,0.234878240377062,0.4602302477186118,0.1320787759058054,ncm_1,ResNet-50,Sigma25
HDBSCAN,25,13,1,1.0,1.2081439799876057,396.687295879927,0.09758955,0.3741616,0.6245741319161384,0.020242054,51,0.34523562,53.25,ResNet-50,ncm_7,0.1823763091368725,0.2645759717314487,0.4474736773388253,0.1223191194385591,ncm_7,ResNet-50,Sigma25
HDBSCAN,25,610,1,1.0,1.290234125827529,1416.5180503438976,0.023095597,1.391394,0.6664557471901836,0.26435173,1,0.31095263,1268.5,ResNet-50,ncm_9,0.0,0.7106819077650769,0.2815488378522054,0.1770471079580529,ncm_9,ResNet-50,Sigma25
HDBSCAN,25,610,1,1.0,1.4814338557041515,739.8489430199486,0.021382222,1.4520862,0.6666066376684912,0.30656433,1,0.27013886,1124.5,ResNet-50,ncm_rmv_1,0.0,0.5504668741662961,0.5754750467512606,0.3806056802379872,ncm_rmv_1,ResNet-50,Sigma25
HDBSCAN,25,34,1,1.0,1.310290873736084,755.2748828345556,0.06821367,0.53842396,0.6603997826392048,0.03694098,40,0.37867904,79.82926829268293,ResNet-50,ncm_11,0.1329055912007333,0.2212825933756166,0.5003170282898652,0.1604867621955264,ncm_11,ResNet-50,Sigma25
HDBSCAN,25,34,1,1.0,1.2550263566409854,541.259180518304,0.08980612,0.49503544,0.7222518387812205,0.031529754,26,0.4147293,66.14814814814815,ResNet-50,ncm_10,0.1198208286674131,0.3657760814249364,0.5868224066031283,0.3028688590558159,ncm_10,ResNet-50,Sigma25
HDBSCAN,25,987,1,1.0,1.4746376835244996,1554.1493768614805,0.020013385,1.3564819,0.5439954712880419,0.2097758,2,0.35590807,1420.6666666666667,ResNet-50,ncm_2,0.1834819333646176,0.7813218390804598,0.5307357420499607,0.4784736689640937,ncm_2,ResNet-50,Sigma25
HDBSCAN,25,55,1,1.0,1.2667148485225073,986.8102726829704,0.062363658,0.6518987,0.6472320328279639,0.05542095,28,0.37963304,116.27586206896552,ResNet-50,ncm_5,0.0966785290628706,0.2994090610636901,0.5613863508543342,0.245886086399671,ncm_5,ResNet-50,Sigma25
HDBSCAN,25,233,1,1.0,1.0177759026602038,1261.98242944217,0.05185009,0.87166137,0.6875491605062036,0.122979075,8,0.4304105,243.33333333333331,ResNet-50,ncm_4,0.0570776255707762,0.5728813559322034,0.6750709393360957,0.4695890755129216,ncm_4,ResNet-50,Sigma25
HDBSCAN,25,55,1,1.0,1.3163476070775757,606.6911811857086,0.13905126,0.77032846,0.7314069681195655,0.09756019,15,0.32847628,148.9375,ResNet-50,ncm_3,0.0801510700797314,0.4812956204379562,0.652230860290991,0.4017450092229875,ncm_3,ResNet-50,Sigma25
HDBSCAN,25,1597,1,1.0,1.5561826523197413,2281.5913280262803,0.023517277,2.2655926,0.666004550184312,0.53757674,1,0.23453417,2968.0,ResNet-50,ncm_rmv_2,0.0,0.5283018867924528,0.5244126435078476,0.3879060456379277,ncm_rmv_2,ResNet-50,Sigma25
HDBSCAN,25,55,1,1.0,1.2010555144031798,891.0643460469454,0.11843203,0.6450071,0.7228985582751845,0.058327988,42,0.3888937,118.44186046511628,ResNet-50,ncm_rmv_4,0.1062242293343804,0.406414762741652,0.6651372932672099,0.3141731108812395,ncm_rmv_4,ResNet-50,Sigma25
HDBSCAN,25,89,1,1.0,1.3834478144784326,696.061469500201,0.06742735,0.7858549,0.6777795039496005,0.10119401,14,0.28665948,197.53333333333333,ResNet-50,ncm_rmv_3,0.030374620317246,0.5433344935607379,0.6772022032474851,0.4605543171039462,ncm_rmv_3,ResNet-50,Sigma25
