method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,25,89,1,1.0,1.2290898931239806,2311.858127817853,0.16637935,1.627166,0.7025741871268136,0.3342046,18,0.36170807,178.21052631578948,CendoFM,ncm_12,0.0735380980507973,0.3509722664966528,0.5200444390867155,0.2107151201905132,ncm_12,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.1015528572546962,2482.7815880691965,0.30227986,0.7800005,0.7251283155496502,0.06656537,9,0.44111624,121.9,CendoFM,ncm_8,0.128794093519278,0.5649717514124294,0.6874706462487662,0.4639772381728605,ncm_8,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.3813502540374198,1560.650639571996,0.17440175,1.0256354,0.679833092790719,0.1223076,35,0.27197948,120.0,CendoFM,ncm_6,0.0988425925925925,0.3467762650911893,0.6299130195543746,0.3259626097648676,ncm_6,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.0359514885854966,1650.0892877815206,0.2172625,1.1027287,0.6802470998875402,0.1370164,21,0.49238342,129.13636363636363,CendoFM,ncm_1,0.1070045758535727,0.3799763500197083,0.5237688340316147,0.2023826723894271,ncm_1,CendoFM,Sigma25
HDBSCAN,25,233,1,1.0,1.3746996207387927,902.6806483590065,0.16741367,1.7618643,0.7932891227702359,0.36196822,7,0.24810247,346.125,CendoFM,ncm_7,0.0115565185987721,0.5516989404457435,0.6470781603953821,0.4471878027032873,ncm_7,CendoFM,Sigma25
HDBSCAN,25,89,1,1.0,1.2830008303295133,2044.3208250982327,0.09964402,1.0811106,0.6606834538567923,0.116782494,17,0.28548282,140.94444444444446,CendoFM,ncm_9,0.1040599132834055,0.2745270567531896,0.3570224707062675,0.1045252404823552,ncm_9,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.1590794777459468,968.1893865484852,0.27984574,1.2305307,0.636402416833027,0.1732885,20,0.31090596,107.0952380952381,CendoFM,ncm_rmv_1,0.1574032903512672,0.4944591029023746,0.7486609505685815,0.4690448392456735,ncm_rmv_1,CendoFM,Sigma25
HDBSCAN,25,987,1,1.0,1.1900893107576045,1517.672181069743,0.037788156,2.1876283,0.6643578892209889,0.717729,1,0.28934652,1636.5,CendoFM,ncm_11,0.0,0.7317445768408188,0.5206677128154966,0.4308505904797292,ncm_11,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.1643443291842073,790.8990483917095,0.10093506,0.780901,0.6886181732957097,0.07386622,20,0.4376907,85.04761904761905,CendoFM,ncm_10,0.0957446808510638,0.3498452012383901,0.6068841381140238,0.3124343590751355,ncm_10,CendoFM,Sigma25
HDBSCAN,25,55,1,1.0,1.3267072214371796,3096.187625594548,0.23331213,1.2686362,0.7808008929431133,0.1714513,24,0.52259463,170.48,CendoFM,ncm_2,0.0706241201313937,0.6109568290835647,0.7201537289742916,0.6229161132276696,ncm_2,CendoFM,Sigma25
HDBSCAN,25,89,1,1.0,1.3981069971629954,1062.1037003141207,0.0967952,0.9438299,0.6666114196052219,0.1228659,27,0.28875333,120.42857142857144,CendoFM,ncm_5,0.1364175563463819,0.2421016483516483,0.5712006761163918,0.2456429440545682,ncm_5,CendoFM,Sigma25
HDBSCAN,25,377,1,1.0,0.3749894192017788,13006.47056411893,0.059243914,2.5614276,0.6645849030819928,0.598644,1,0.7512116,1095.0,CendoFM,ncm_4,0.0,0.8406392694063927,0.8125294629955925,0.7948997607682408,ncm_4,CendoFM,Sigma25
HDBSCAN,25,144,1,1.0,1.352108479556915,1629.896316977686,0.027923534,1.5465298,0.61877028704763,0.28518173,8,0.3749719,264.77777777777777,CendoFM,ncm_3,0.0696600923206043,0.6260712674785747,0.7512373571991539,0.5571235510312141,ncm_3,CendoFM,Sigma25
HDBSCAN,25,610,1,1.0,1.567827110871074,2008.87767679396,0.22823316,2.797344,0.7030037052028767,0.843804,5,0.24047163,989.3333333333334,CendoFM,ncm_rmv_2,0.0341981132075471,0.7912087912087912,0.7496395979922044,0.6167516109951162,ncm_rmv_2,CendoFM,Sigma25
HDBSCAN,25,144,1,1.0,1.2272451228681334,2444.839277731959,0.11215544,1.4483591,0.6560975944738731,0.25031012,25,0.38121602,195.8846153846154,CendoFM,ncm_rmv_4,0.089338307480856,0.4320827943078913,0.6833287015138013,0.310033270906441,ncm_rmv_4,CendoFM,Sigma25
HDBSCAN,25,233,1,1.0,1.0628082064220694,1691.2224560991265,0.043220676,1.887089,0.657868414641374,0.42147917,4,0.3632787,592.6,CendoFM,ncm_rmv_3,0.0104623692203847,0.822305593451569,0.7793745289474823,0.7589593307845475,ncm_rmv_3,CendoFM,Sigma25
