method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,50,55,1,1.0,1.17164333248744,2128.435833548508,0.093493685,0.9235896,0.7077165646022795,0.09432389,15,0.32309273,211.625,CendoFM,ncm_12,0.0581807442409922,0.3609281906553778,0.4762590430900986,0.1837584417843573,ncm_12,CendoFM,Sigma50
HDBSCAN,50,144,1,1.0,0.5980261458964886,3580.090028093796,0.20273471,0.66164535,0.6835109732698498,0.044705078,3,0.51603967,304.75,CendoFM,ncm_8,0.0533223954060705,0.9844020797227035,0.9253813674012096,0.9491939123910302,ncm_8,CendoFM,Sigma50
HDBSCAN,50,144,1,1.0,1.9037871129547663,2563.6557228593424,0.110713236,1.3404794,0.7073368804927984,0.17259797,12,0.20557542,332.3076923076923,CendoFM,ncm_6,0.042361111111111,0.6925308194343728,0.8018591430432689,0.6709869610801099,ncm_6,CendoFM,Sigma50
HDBSCAN,50,233,1,1.0,1.2607295840087769,1408.6414327416023,0.014458954,1.620745,0.6219209012601283,0.35444677,4,0.2935655,568.2,CendoFM,ncm_1,0.0637099612812389,0.6691729323308271,0.6627301356933484,0.4767818808441987,ncm_1,CendoFM,Sigma50
HDBSCAN,50,610,1,1.0,1.0284754663898257,1518.8229548620798,0.010120448,1.1788785,0.663854812892887,0.14902964,1,0.31006363,1384.5,CendoFM,ncm_7,0.0,0.5110148067894547,0.2194845181969954,-0.0193968457086302,ncm_7,CendoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.5369707396449677,1923.8902104496035,0.026853794,0.40296522,0.6080077753923262,0.016099807,14,0.32352456,169.13333333333333,CendoFM,ncm_9,0.1895940086716594,0.3599221789883268,0.3772020501998968,0.1327912218108728,ncm_9,CendoFM,Sigma50
HDBSCAN,50,13,1,1.0,0.9832457457039104,1119.0386364702424,0.110090025,0.6881699,0.601604134184612,0.046624765,18,0.32720163,118.36842105263158,CendoFM,ncm_rmv_1,0.1969764339706536,0.5808416389811739,0.7634556429021255,0.5294906397555479,ncm_rmv_1,CendoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.18709909488056,2042.0786751381552,0.062007964,0.4908455,0.6398497700126652,0.027536342,14,0.39243096,218.2,CendoFM,ncm_11,0.1072410632447296,0.4503764544832306,0.6230651744335269,0.3699910305022681,ncm_11,CendoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.3412920842947764,1096.9928081713986,0.04277369,0.84693116,0.6981578231297532,0.08642583,6,0.3933691,255.14285714285717,CendoFM,ncm_10,0.0543113101903695,0.7442273534635879,0.8182106328615361,0.6929323037072013,ncm_10,CendoFM,Sigma50
HDBSCAN,50,144,1,1.0,1.0290793118658743,3622.351188286264,0.20108749,1.0236466,0.699022090050769,0.11620506,14,0.5281152,284.1333333333333,CendoFM,ncm_2,0.1083998122946973,0.6784210526315789,0.7854437485351868,0.6724058465798122,ncm_2,CendoFM,Sigma50
HDBSCAN,50,144,1,1.0,1.2532218231418553,2321.111290840749,0.15638828,1.1000888,0.8083626400627097,0.13076386,7,0.361617,421.5,CendoFM,ncm_5,0.0237247924080664,0.7339003645200486,0.8109582894301408,0.7110147302843628,ncm_5,CendoFM,Sigma50
HDBSCAN,50,377,1,1.0,0.3381969921069418,15807.495426902502,0.020265987,1.7005697,0.6640619518858835,0.24603873,1,0.7734826,1095.0,CendoFM,ncm_4,0.0,0.8415525114155251,0.8204283477194712,0.7985567182091878,ncm_4,CendoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.0223306015931066,1769.830809505614,0.0917697,0.55390966,0.6307255046690639,0.040825278,11,0.418815,198.58333333333331,CendoFM,ncm_3,0.1997482165337809,0.5264813843733613,0.6772858292920937,0.4827845429165865,ncm_3,CendoFM,Sigma50
HDBSCAN,50,610,1,1.0,0.964710497705354,2514.294886698758,0.05399823,1.6914133,0.678021092223992,0.29166654,3,0.32182732,1484.0,CendoFM,ncm_rmv_2,0.0348719676549865,0.6725432012567638,0.6699217627466085,0.432560358033089,ncm_rmv_2,CendoFM,Sigma50
HDBSCAN,50,55,1,1.0,1.0607745829943915,2788.250325785476,0.03702658,0.72716415,0.6163165336700221,0.058461923,27,0.39414147,181.89285714285717,CendoFM,ncm_rmv_4,0.126448065972904,0.4164980894583052,0.6791016857526471,0.3089992129209245,ncm_rmv_4,CendoFM,Sigma50
HDBSCAN,50,233,1,1.0,0.7546082776546238,2692.685207165389,0.010310642,0.8554305,0.5936513450213852,0.083026744,4,0.48598328,592.6,CendoFM,ncm_rmv_3,0.1063111711103611,0.801737160120846,0.813964901970277,0.7275020521583827,ncm_rmv_3,CendoFM,Sigma50
