method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,50,55,1,1.0,1.3848951449074671,704.4989584722841,0.16563898,0.67396224,0.6761585161850729,0.06468981,28,0.34651813,116.75862068965516,EndoFM,ncm_12,0.173656231541642,0.2487491065046461,0.4767482638947851,0.1532791349330404,ncm_12,EndoFM,Sigma50
HDBSCAN,50,144,1,1.0,0.84719137699735,982.9539070827084,0.060821194,1.1453749,0.6858096695091498,0.17535104,3,0.36574498,304.75,EndoFM,ncm_8,0.1238720262510254,0.8408239700374532,0.694235271927171,0.5599994684959287,ncm_8,EndoFM,Sigma50
HDBSCAN,50,233,1,1.0,1.6604074152485877,1154.633061134292,0.11504822,1.0179058,0.7703407891629065,0.15034142,12,0.23933738,332.3076923076923,EndoFM,ncm_6,0.0611111111111111,0.618836291913215,0.7537597569631543,0.5873663421153614,ncm_6,EndoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.4651021468451948,1293.2827623564965,0.06740866,0.711173,0.6002786650862955,0.05620068,15,0.39890918,177.5625,EndoFM,ncm_1,0.1348116860260472,0.4052074857607811,0.5403432667763507,0.216318431156149,ncm_1,EndoFM,Sigma50
HDBSCAN,50,34,1,1.0,1.28835334693779,753.5656130007789,0.11017389,0.62452334,0.6607932802845312,0.04782271,22,0.30987903,120.3913043478261,EndoFM,ncm_7,0.1397616468039003,0.3635600335852225,0.5378204624604839,0.2121087369144297,ncm_7,EndoFM,Sigma50
HDBSCAN,50,34,1,1.0,1.554303229585051,698.9409484957993,0.06203482,0.5589357,0.7544583752150169,0.04937178,19,0.34229794,126.85,EndoFM,ncm_9,0.0953882538431217,0.2849673202614379,0.3523117572774116,0.1148168245991543,ncm_9,EndoFM,Sigma50
HDBSCAN,50,233,1,1.0,1.4013411321871443,935.5046476466572,0.017812869,1.5716629,0.6640685668172925,0.36872822,1,0.29524818,1124.5,EndoFM,ncm_rmv_1,0.0,0.6149399733214762,0.6084901599104436,0.4471213448611097,ncm_rmv_1,EndoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.110238423736026,1524.8248515528426,0.06613128,0.6279135,0.6224003463719048,0.052708168,19,0.3695382,163.65,EndoFM,ncm_11,0.1518484570730217,0.3541066282420749,0.5876711959259046,0.2927864680760709,ncm_11,EndoFM,Sigma50
HDBSCAN,50,55,1,1.0,1.3016204385832375,709.7678374554457,0.0773127,0.70825785,0.6079638532913592,0.05377094,12,0.4227311,137.3846153846154,EndoFM,ncm_10,0.1035834266517357,0.5702685821361649,0.6377384423209038,0.4607106885225298,ncm_10,EndoFM,Sigma50
HDBSCAN,50,987,1,1.0,1.430889591176303,4566.685236134037,0.014401378,1.6993713,0.5401541614158069,0.28775784,2,0.38634768,1420.6666666666667,EndoFM,ncm_2,0.1862975129047395,0.7822952710495963,0.5333090447606473,0.4817894116256714,ncm_2,EndoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.2097481562638266,858.27836457458,0.09271164,0.69245994,0.6110025810043515,0.0618546,20,0.3545306,160.57142857142858,EndoFM,ncm_5,0.1408659549228944,0.3355195029340697,0.6065822962837452,0.3121058220339561,ncm_5,EndoFM,Sigma50
HDBSCAN,50,55,1,1.0,1.179740639767572,1566.237611793047,0.121980585,0.9063082,0.7223497017617758,0.09743012,10,0.38406286,199.0909090909091,EndoFM,ncm_4,0.0922374429223744,0.5150905432595574,0.628849087325377,0.3944077238857462,ncm_4,EndoFM,Sigma50
HDBSCAN,50,55,1,1.0,1.0772558979415026,1453.0250250730694,0.0680577,0.69676137,0.616981513803218,0.055449493,11,0.43812746,198.58333333333331,EndoFM,ncm_3,0.117498950902224,0.5967665240133143,0.7048335689265803,0.5314430497670084,ncm_3,EndoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.6403326239654492,1057.85917332668,0.09812206,0.66664994,0.6777887925661175,0.063096486,34,0.2994952,169.6,EndoFM,ncm_rmv_2,0.1243261455525606,0.437475952289342,0.7180834798934327,0.3770563076891002,ncm_rmv_2,EndoFM,Sigma50
HDBSCAN,50,55,1,1.0,1.455166230620205,809.2950087768871,0.13348281,0.6726085,0.6813476563046075,0.06394686,38,0.3236179,130.5897435897436,EndoFM,ncm_rmv_4,0.1545258197526016,0.341848583372039,0.6404943659515021,0.2437022177120236,ncm_rmv_4,EndoFM,Sigma50
HDBSCAN,50,89,1,1.0,1.053077661870474,857.2843905934842,0.11910057,0.8416503,0.7389296703405858,0.12182641,15,0.2600599,185.1875,EndoFM,ncm_rmv_3,0.0850489368882888,0.5234230911102914,0.7004635019178054,0.495078997065681,ncm_rmv_3,EndoFM,Sigma50
