method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,200,13,1,1.0,1.1482009242367233,2554.892645515693,0.045164693,0.20247026,0.5858723801043472,0.0045214915,8,0.37169358,376.22222222222223,ResNet-50,ncm_12,0.2067336089781453,0.4594192107222636,0.5331844682544338,0.2470087624690431,ncm_12,ResNet-50,Sigma200
HDBSCAN,200,13,1,1.0,0.4967814995927296,3317.763797960428,0.03859903,0.14054322,0.6774185949390186,0.0022872349,3,0.55901986,304.75,ResNet-50,ncm_8,0.1033634126333059,0.8133577310155535,0.5752642014585431,0.5105618308158643,ncm_8,ResNet-50,Sigma200
HDBSCAN,200,13,1,1.0,1.384800984410122,3432.9084746223475,0.00969182,0.19050033,0.5994878782043044,0.0037881192,9,0.4211907,432.0,ResNet-50,ncm_6,0.1516203703703703,0.6916780354706685,0.8324410153456719,0.7071732738723808,ncm_6,ResNet-50,Sigma200
HDBSCAN,200,13,1,1.0,1.1779794199873486,1585.0586411212466,0.026834184,0.18216515,0.5999317892393231,0.0037574237,8,0.33221373,315.6666666666667,ResNet-50,ncm_1,0.2263287574797606,0.5445859872611465,0.589869511802581,0.3469369301828611,ncm_1,ResNet-50,Sigma200
HDBSCAN,200,233,1,1.0,0.8376445096847781,2578.6365455094374,0.056541327,0.29196346,0.7068800322413834,0.011539742,3,0.39791065,692.25,ResNet-50,ncm_7,0.0556157457565907,0.8007648183556405,0.6808746205469982,0.5624075753593748,ncm_7,ResNet-50,Sigma200
HDBSCAN,200,610,1,1.0,0.8629182457397229,3639.459333022905,0.0010677794,0.5240946,0.5001005495097721,0.02753938,2,0.45075712,845.6666666666666,ResNet-50,ncm_9,0.2487189594008672,0.6395592864637986,0.2443746610722934,0.0650833668391416,ncm_9,ResNet-50,Sigma200
HDBSCAN,200,233,1,1.0,0.5753837603758567,1874.157072626637,0.0009597735,0.28363994,0.6656116272796371,0.011080388,1,0.5196258,1124.5,ResNet-50,ncm_rmv_1,0.0,0.4882169853268119,0.2397845622695165,0.0807591436882553,ncm_rmv_1,ResNet-50,Sigma200
HDBSCAN,200,610,1,1.0,0.6355820791832402,7699.174635346645,0.0020653615,0.5826262,0.5787419972736745,0.0290758,2,0.48531103,1091.0,ResNet-50,ncm_11,0.1304613504430186,0.6531974701335207,0.420040643805493,0.2799951089285346,ncm_11,ResNet-50,Sigma200
HDBSCAN,200,233,1,1.0,0.6623836000863517,3221.620855073017,0.0012363606,0.36284822,0.6656800427762988,0.016596746,1,0.57224995,893.0,ResNet-50,ncm_10,0.0,0.6662933930571109,0.5304686225930529,0.4099798093400519,ncm_10,ResNet-50,Sigma200
HDBSCAN,200,987,1,1.0,0.6515888266406534,8942.628326640559,0.0013218427,0.38113606,0.6077338813339028,0.014466437,2,0.60734606,1420.6666666666667,ResNet-50,ncm_2,0.0868137024870953,0.6891058581706063,0.5099727635570616,0.4374680598331931,ncm_2,ResNet-50,Sigma200
HDBSCAN,200,233,1,1.0,1.1208896533871555,3105.108895010185,0.053281832,0.33228138,0.7357141325043419,0.011561519,7,0.41168746,421.5,ResNet-50,ncm_5,0.1020166073546856,0.6509247027741083,0.7083526468856063,0.6132618574709502,ncm_5,ResNet-50,Sigma200
HDBSCAN,200,13,1,1.0,1.1600418901190117,2850.0536192364348,0.01883126,0.19303015,0.6231602620954655,0.0037216954,6,0.4993657,312.85714285714283,ResNet-50,ncm_4,0.1744292237442922,0.6360619469026548,0.6420854591193397,0.4965094017957144,ncm_4,ResNet-50,Sigma200
HDBSCAN,200,34,1,1.0,0.9485193725876728,2743.523955212164,0.010255666,0.13586488,0.6290563174928337,0.0021680978,6,0.54078233,340.42857142857144,ResNet-50,ncm_3,0.1288292068820814,0.7263969171483622,0.7047708421605431,0.6183558220882911,ncm_3,ResNet-50,Sigma200
HDBSCAN,200,1597,1,1.0,0.4317538598835572,17174.329884285522,0.0027087575,0.846561,0.6654578689592865,0.06500468,1,0.65127605,2968.0,ResNet-50,ncm_rmv_2,0.0,0.5283018867924528,0.4729490296151163,0.2902419396228479,ncm_rmv_2,ResNet-50,Sigma200
HDBSCAN,200,13,1,1.0,1.2332263151261642,2628.38531502641,0.034996234,0.20633847,0.6692555441592012,0.0048255594,12,0.35289544,391.7692307692308,ResNet-50,ncm_rmv_4,0.1694482623208325,0.4732860520094563,0.6511132046144446,0.3604726211178437,ncm_rmv_4,ResNet-50,Sigma200
HDBSCAN,200,233,1,1.0,0.8530089195187506,3961.218189717842,0.023358677,0.19191258,0.613292482796081,0.004333645,6,0.47480384,423.2857142857143,ResNet-50,ncm_rmv_3,0.1403982450219372,0.7255594817432274,0.6708520480357997,0.5685383650475315,ncm_rmv_3,ResNet-50,Sigma200
