method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,200,233,1,1.0,1.1141129566884982,3035.440076810782,0.004134095,1.1356831,0.5536224874711829,0.15327373,5,0.3220614,564.3333333333334,SwinV2-B,ncm_12,0.1671588895451861,0.7092198581560284,0.6911728240295771,0.5111910343008207,ncm_12,SwinV2-B,Sigma200
HDBSCAN,200,13,1,1.0,0.4560157397051546,3642.610379461895,0.111106955,0.55962807,0.6777749936052352,0.027813166,3,0.5252203,304.75,SwinV2-B,ncm_8,0.0918785890073831,0.987353206865402,0.9451044878279486,0.961702951390832,ncm_8,SwinV2-B,Sigma200
HDBSCAN,200,377,1,1.0,0.9207772229556168,4385.289492013136,0.004581857,1.1691005,0.6643796930295115,0.15987752,1,0.4064327,2160.0,SwinV2-B,ncm_6,0.0,0.5520833333333334,0.6291602950981475,0.4816288187959707,ncm_6,SwinV2-B,Sigma200
HDBSCAN,200,13,1,1.0,0.8847699335966173,4985.176166372386,0.13292815,0.43297312,0.6259945175711702,0.020612055,8,0.41974005,315.6666666666667,SwinV2-B,ncm_1,0.2108412530799014,0.559322033898305,0.5936773392576616,0.3042026165242992,ncm_1,SwinV2-B,Sigma200
HDBSCAN,200,610,1,1.0,0.8460927433166715,3313.1300551218064,0.0031665405,0.7160983,0.664579461183759,0.08119908,1,0.5030642,1384.5,SwinV2-B,ncm_7,0.0,0.8494041170097508,0.7446077894805296,0.8099436799006952,ncm_7,SwinV2-B,Sigma200
HDBSCAN,200,377,1,1.0,0.4738183436521754,8534.553020931162,0.0026721985,1.26794,0.5577551362865489,0.13714784,2,0.6367099,845.6666666666666,SwinV2-B,ncm_9,0.160819865983445,0.619539689995303,0.2239322014935941,0.0428711315761504,ncm_9,SwinV2-B,Sigma200
HDBSCAN,200,13,1,1.0,1.6996401095421476,1268.281864771745,0.21025658,0.7768286,0.6899244526624199,0.06683634,7,0.34099343,281.125,SwinV2-B,ncm_rmv_1,0.172521120497999,0.6340677055346587,0.598263630659389,0.3682057204984686,ncm_rmv_1,SwinV2-B,Sigma200
HDBSCAN,200,377,1,1.0,0.5224715287271904,2819.2791052246307,0.004825289,1.2521918,0.6644147909624591,0.1981398,1,0.4966584,1636.5,SwinV2-B,ncm_11,0.0,0.5875343721356554,0.2409910616782207,0.0946603555591441,ncm_11,SwinV2-B,Sigma200
HDBSCAN,200,13,1,1.0,0.7062352232109271,3724.173369480656,0.19991578,0.73487306,0.6426075708966494,0.052872654,3,0.55246586,446.5,SwinV2-B,ncm_10,0.1270996640537514,0.9313662604233482,0.7972814897003967,0.8248327611284185,ncm_10,SwinV2-B,Sigma200
HDBSCAN,200,610,1,1.0,0.7399394078415806,10771.645651862042,0.1415598,2.374645,0.7870834804839602,0.3823397,3,0.435993,1065.5,SwinV2-B,ncm_2,0.0450492726419521,0.7904176904176904,0.655111359048312,0.5416483903905016,ncm_2,SwinV2-B,Sigma200
HDBSCAN,200,610,1,1.0,0.4752392834101098,6958.56944518855,0.0038890922,1.5731577,0.6644178494826107,0.24895614,1,0.6143796,1686.0,SwinV2-B,ncm_5,0.0,0.622479240806643,0.5331736459107264,0.3890883646132476,ncm_5,SwinV2-B,Sigma200
HDBSCAN,200,144,1,1.0,0.7888173944842,3873.369706527864,0.20400216,0.7224779,0.7469903839060846,0.060135975,5,0.54641724,365.0,SwinV2-B,ncm_4,0.1255707762557077,0.6757180156657964,0.633606396919348,0.5428140190822054,ncm_4,SwinV2-B,Sigma200
HDBSCAN,200,233,1,1.0,0.4399677929848473,6489.811606699194,0.0047763856,1.0604877,0.6646019945683381,0.105492115,1,0.6801913,1191.5,SwinV2-B,ncm_3,0.0,0.6957616449853127,0.6573196383388911,0.463703322332832,ncm_3,SwinV2-B,Sigma200
HDBSCAN,200,89,1,1.0,1.974829512366292,1894.462623967036,0.14514378,0.7555307,0.7569601914734831,0.056695938,16,0.34076047,349.1764705882353,SwinV2-B,ncm_rmv_2,0.1652628032345013,0.5969727547931383,0.7017571302422395,0.4513820504643879,ncm_rmv_2,SwinV2-B,Sigma200
HDBSCAN,200,13,1,1.0,1.7074973802811604,2269.2101352988784,0.06695345,1.0588405,0.7606279526835806,0.1253176,10,0.2130656,463.0,SwinV2-B,ncm_rmv_4,0.0740231690555665,0.6704834605597965,0.7490788241376445,0.5718253383900742,ncm_rmv_4,SwinV2-B,Sigma200
HDBSCAN,200,21,1,1.0,1.42658774550434,2232.886081421041,0.085983366,0.55272657,0.6071454915888711,0.029533364,8,0.46006337,329.22222222222223,SwinV2-B,ncm_rmv_3,0.1842726965912926,0.8001654944145635,0.7916476070427599,0.7242757249703888,ncm_rmv_3,SwinV2-B,Sigma200
