method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,5,144,1,0.9486909367228517,1.5444631585547042,1423.3882265260995,0.5712103,4.85665,0.5003698696129517,2.7018592,21,0.20111488,153.9090909090909,CendoFM,ncm_12,0.1045481393975191,0.3535620052770448,0.5079996301742311,0.1877727161554253,ncm_12,CendoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.595204003303871,1747.5699203051938,0.71771336,3.9400322,0.4557817725446149,1.4270258,6,0.31410384,174.14285714285714,CendoFM,ncm_8,0.1082854799015586,0.6761729530818767,0.7438004827784376,0.5962112437614577,ncm_8,CendoFM,Sigma5
HDBSCAN,5,89,1,1.0,1.9875834279830056,983.5699334055096,0.5414011,4.7670846,0.3523852738787136,2.6978047,34,0.104001656,123.42857142857144,CendoFM,ncm_6,0.0310185185185185,0.3772097467749641,0.6489458449707513,0.3457797405961084,ncm_6,CendoFM,Sigma5
HDBSCAN,5,89,1,1.0,1.850549467675942,822.7050585186695,0.41129223,3.9855323,0.4578403736654435,2.4651177,21,0.27116132,129.13636363636363,CendoFM,ncm_1,0.0499824005631819,0.2823267876991478,0.4939874414068796,0.1530081878398148,ncm_1,CendoFM,Sigma5
HDBSCAN,5,377,1,1.0,1.7907111290996742,491.3770784862015,0.5995484,7.3164,0.1654644113609992,5.541332,4,0.1125864,553.8,CendoFM,ncm_7,0.0007222824124232,0.7116010119262739,0.7697262829145975,0.5892078856339472,ncm_7,CendoFM,Sigma5
HDBSCAN,5,233,1,1.0,0.8174172107568657,1709.7195717517573,0.6048874,7.8635874,0.6869131138077119,5.230351,1,0.4906002,1268.5,CendoFM,ncm_9,0.0,1.0,1.0,1.0,ncm_9,CendoFM,Sigma5
HDBSCAN,5,610,1,0.7774566473988439,0.9610953682402504,1006.7709103276776,0.7834017,10.664398,0.4815004242533964,12.867773,3,0.37621093,562.25,CendoFM,ncm_rmv_1,0.0920409070698088,0.6067580803134183,0.6564020416171455,0.4880294839938658,ncm_rmv_1,CendoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.940221531292184,1025.0784291309974,0.4449411,5.598679,0.3976906318397902,3.1778643,9,0.1999167,327.3,CendoFM,ncm_11,0.0849373663305835,0.5469115191986644,0.6673910483200342,0.4522911282067819,ncm_11,CendoFM,Sigma5
HDBSCAN,5,55,1,1.0,1.3790939232355726,419.049080008141,0.3990812,3.452493,0.5634862283638762,1.7311674,19,0.26465026,89.3,CendoFM,ncm_10,0.061030235162374,0.3840190816935003,0.6016974497483157,0.3188386604161654,ncm_10,CendoFM,Sigma5
HDBSCAN,5,89,1,1.0,2.103928638047078,1097.4819896252366,0.48554048,4.813309,0.4038748122598999,3.0880206,24,0.30046928,170.48,CendoFM,ncm_2,0.0778977006100422,0.5852417302798982,0.6993427197290356,0.6127588531143832,ncm_2,CendoFM,Sigma5
HDBSCAN,5,233,1,1.0,1.3624449062267785,1062.5917169738557,0.54000974,6.899151,0.6603681467406053,6.689637,1,0.25703013,1686.0,CendoFM,ncm_5,0.0,0.6654804270462633,0.7134476723621641,0.5303924147508301,ncm_5,CendoFM,Sigma5
HDBSCAN,5,377,1,1.0,0.41335217754043,11067.370775121166,0.8043293,6.390076,0.6880887820356478,4.505295,1,0.7256661,1095.0,CendoFM,ncm_4,0.0,0.8415525114155251,0.8204283477194712,0.7985567182091878,ncm_4,CendoFM,Sigma5
HDBSCAN,5,144,1,0.9583995760466348,1.4485707475795893,803.6049817808349,0.43809912,5.0714254,0.3605765828878724,3.5163784,11,0.2277159,198.58333333333331,CendoFM,ncm_3,0.0591691145614771,0.6110615521855486,0.6559277640160444,0.4562092281913388,ncm_3,CendoFM,Sigma5
HDBSCAN,5,377,1,1.0,1.3173051262782192,979.1186946746452,0.6596407,8.644554,0.1861601931413118,8.284365,3,0.18153268,1484.0,CendoFM,ncm_rmv_2,0.0001684636118598,0.6498736310025274,0.6443295360355673,0.424515762757445,ncm_rmv_2,CendoFM,Sigma5
HDBSCAN,5,233,1,0.9757433489827856,1.8032015668471777,1262.6539800079424,0.5742594,6.676055,0.4214334472200873,6.0499964,16,0.14459838,299.5882352941176,CendoFM,ncm_rmv_4,0.0496760259179265,0.5425619834710744,0.7128406714584816,0.4220325875332438,ncm_rmv_4,CendoFM,Sigma5
HDBSCAN,5,89,1,0.9636929460580912,1.8066063033646655,648.6345184629015,0.430356,4.707661,0.4729014620561154,2.5300906,19,0.15494555,148.15,CendoFM,ncm_rmv_3,0.0587242659466756,0.4646826819648619,0.6765787443331912,0.3936815470816059,ncm_rmv_3,CendoFM,Sigma5
