method,sigma,minCl,minSpl,Temporal Purity,Davies-Bouldin Index,Calinski–Harabasz Index,Intercluster Distance,Intracluster Distance,Density Based Clustering Validation Index,Intracluster Variance,Number of Transitions,Silhouette Coefficient,Average Segment Length,model_name,dataset_name,Noise Percentage,accuracy,nmi,ari,Dataset,Model,Sigma
HDBSCAN,5,144,1,1.0,1.6776313197839738,498.85746457253657,0.81169087,5.8445,0.6841564061730087,6.032685,19,0.30118182,169.3,EndoFM,ncm_12,0.0318960425280566,0.3136058572300183,0.5380113912452296,0.2032399053311185,ncm_12,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.816860377696875,322.9554016424986,1.1517727,5.323542,0.6492197268876794,4.496825,6,0.20604257,174.14285714285714,EndoFM,ncm_8,0.1115668580803938,0.5595567867036011,0.6263187942685712,0.3990923540157522,ncm_8,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,2.078213005709584,393.2314849256046,0.59144884,5.4758124,0.6818627039571153,5.0735235,19,0.14377393,216.0,EndoFM,ncm_6,0.0071759259259259,0.4425273956633248,0.6786508619095537,0.4177062411629466,ncm_6,EndoFM,Sigma5
HDBSCAN,5,377,1,1.0,1.4223750103161192,784.3248704839202,0.6926462,7.7174215,0.6908684515123708,9.877134,1,0.3002432,1420.5,EndoFM,ncm_1,0.0,0.8697641675466385,0.7209896838342879,0.6290848254405619,ncm_1,EndoFM,Sigma5
HDBSCAN,5,610,1,1.0,2.567242321931246,299.358845258868,0.5293495,7.7153354,0.6211411179851893,9.409418,1,0.093585454,1384.5,EndoFM,ncm_7,0.0,0.5102925243770314,0.2188586574876886,-0.0201905671054537,ncm_7,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,2.138027027165605,285.01342304318973,0.66772324,5.0799313,0.6763933891263928,3.9746165,13,0.15806101,181.2142857142857,EndoFM,ncm_9,0.0145841545132046,0.2856,0.3706990547898746,0.1207787363497677,ncm_9,EndoFM,Sigma5
HDBSCAN,5,89,1,1.0,1.468063643392282,422.7656204280973,0.6282148,5.081896,0.6790710065883843,4.4524097,11,0.2507136,187.41666666666663,EndoFM,ncm_rmv_1,0.0404624277456647,0.6853568118628359,0.7895017775549077,0.6358354660838013,ncm_rmv_1,EndoFM,Sigma5
HDBSCAN,5,233,1,1.0,1.8812034647853304,485.2631060694287,0.9053143,5.5676703,0.7044463400243407,5.155066,12,0.18200852,251.7692307692308,EndoFM,ncm_11,0.0666055606477238,0.5240589198036006,0.7112905617545262,0.4859632541119402,ncm_11,EndoFM,Sigma5
HDBSCAN,5,89,1,1.0,1.2327916838914157,403.71003464355056,0.78648126,4.796999,0.7114422263267162,3.5724607,16,0.36034384,105.05882352941175,EndoFM,ncm_10,0.0319148936170212,0.4453441295546558,0.655333067225534,0.4023098864383259,ncm_10,EndoFM,Sigma5
HDBSCAN,5,89,1,1.0,1.7747366814241894,836.5542608485415,0.8549181,4.4318576,0.7024414805686242,3.172032,25,0.3855227,163.92307692307693,EndoFM,ncm_2,0.0605349601126231,0.5374625374625375,0.6867691679703647,0.5763107630800479,ncm_2,EndoFM,Sigma5
HDBSCAN,5,610,1,1.0,2.413841776509493,466.516686426782,0.9165199,6.898882,0.6550040030778808,9.019351,3,0.16662699,843.0,EndoFM,ncm_5,0.0566429418742585,0.9210939955988684,0.8204913198850061,0.7899168252602166,ncm_5,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.3913683879439314,581.777492107765,0.859957,5.941788,0.7008135684736803,5.5234075,8,0.28287944,243.33333333333331,EndoFM,ncm_4,0.0100456621004566,0.5387453874538746,0.6593405563023889,0.4404977662660601,ncm_4,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.911316735710306,350.97758830956315,0.41939798,5.765489,0.6774503638504472,5.396221,7,0.14270352,297.875,EndoFM,ncm_3,0.0020981955518254,0.6303616484440706,0.749043231907752,0.5474264992694235,ncm_3,EndoFM,Sigma5
HDBSCAN,5,1597,1,1.0,1.886195778298542,1346.7774313485304,0.5045001,7.5795336,0.6760037842576003,9.419757,1,0.19818515,2968.0,EndoFM,ncm_rmv_2,0.0,0.5283018867924528,0.4484904605820267,0.2904443264614304,ncm_rmv_2,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.7241598750546046,519.9706026472521,0.79958874,5.820225,0.6752253132361984,5.7946467,26,0.25977603,188.6296296296296,EndoFM,ncm_rmv_4,0.0388768898488121,0.4435137895812053,0.6905033462098337,0.3375735075749169,ncm_rmv_4,EndoFM,Sigma5
HDBSCAN,5,144,1,1.0,1.641923310440479,551.9706353974866,0.4947421,5.246999,0.6669134655553888,4.589868,14,0.25831065,197.53333333333333,EndoFM,ncm_rmv_3,0.0489368882888964,0.478708303761533,0.6871601573495387,0.4254491261718307,ncm_rmv_3,EndoFM,Sigma5
